Date,Hour,EGS Energy (MWh),Default Energy (MWh), Total Energy (MWh)
12/31/10,21,30.36644,2379.52878,2409.89522
12/31/10,22,28.91767,2273.77245,2302.69012
12/31/10,23,26.68692,2119.7241,2146.41102
12/31/10,24,24.52445,1953.09979,1977.62424
1/1/11,1,22.03167,1771.73024,1793.76191
1/1/11,2,20.23683,1649.07189,1669.30872
1/1/11,3,19.27625,1582.06468,1601.34093
1/1/11,4,18.49785,1518.35252,1536.85037
1/1/11,5,18.0991,1490.15846,1508.25756
1/1/11,6,18.21319,1491.99631,1510.2095
1/1/11,7,18.68405,1545.44485,1564.1289
1/1/11,8,19.19077,1584.292,1603.48277
1/1/11,9,20.15607,1642.42821,1662.58428
1/1/11,10,20.71375,1670.24429,1690.95804
1/1/11,11,20.89024,1663.08449,1683.97473
1/1/11,12,21.56175,1696.48589,1718.04764
1/1/11,13,21.85373,1715.2953,1737.14903
1/1/11,14,22.66731,1767.29382,1789.96113
1/1/11,15,22.48031,1747.72529,1770.2056
1/1/11,16,23.0953,1792.26944,1815.36474
1/1/11,17,24.55334,1908.88167,1933.43501
1/1/11,18,27.72872,2144.54178,2172.2705
1/1/11,19,27.74452,2145.72719,2173.47171
1/1/11,20,27.46523,2115.69971,2143.16494
1/1/11,21,26.95627,2081.85649,2108.81276
1/1/11,22,26.0113,2007.13937,2033.15067
1/1/11,23,23.77686,1835.52472,1859.30158
1/1/11,24,21.10323,1632.50098,1653.60421
1/2/11,1,18.67459,1450.04432,1468.71891
1/2/11,2,17.2597,1334.30224,1351.56194
1/2/11,3,16.0852,1238.22374,1254.30894
1/2/11,4,15.43375,1191.29957,1206.73332
1/2/11,5,14.80121,1129.79815,1144.59936
1/2/11,6,15.04895,1163.86868,1178.91763
1/2/11,7,15.62028,1213.18393,1228.80421
1/2/11,8,16.57719,1306.68517,1323.26236
1/2/11,9,18.47989,1451.92344,1470.40333
1/2/11,10,19.70208,1545.60027,1565.30235
1/2/11,11,21.15688,1668.55187,1689.70875
1/2/11,12,22.16677,1734.82549,1756.99226
1/2/11,13,22.77006,1782.65494,1805.425
1/2/11,14,23.16937,1807.88715,1831.05652
1/2/11,15,23.97944,1868.22783,1892.20727
1/2/11,16,24.69597,1920.2658,1944.96177
1/2/11,17,27.22669,2134.46804,2161.69473
1/2/11,18,30.02609,2341.20987,2371.23596
1/2/11,19,30.76183,2386.26987,2417.0317
1/2/11,20,30.60921,2359.63373,2390.24294
1/2/11,21,30.54524,2368.05257,2398.59781
1/2/11,22,28.83963,2242.13822,2270.97785
1/2/11,23,26.06986,2040.80208,2066.87194
1/2/11,24,22.77123,1792.33173,1815.10296
1/3/11,1,21.98171,1567.54041,1589.52212
1/3/11,2,20.78118,1486.13425,1506.91543
1/3/11,3,20.02697,1440.51834,1460.54531
1/3/11,4,20.05925,1451.73405,1471.7933
1/3/11,5,20.46987,1487.87245,1508.34232
1/3/11,6,22.43677,1636.65733,1659.0941
1/3/11,7,26.00838,1895.37595,1921.38433
1/3/11,8,27.26242,1995.29224,2022.55466
1/3/11,9,25.21082,1837.26238,1862.4732
1/3/11,10,23.96363,1743.48847,1767.4521
1/3/11,11,23.13273,1674.48105,1697.61378
1/3/11,12,23.11401,1666.48257,1689.59658
1/3/11,13,22.93649,1645.6233,1668.55979
1/3/11,14,22.61285,1618.65662,1641.26947
1/3/11,15,22.87048,1636.14531,1659.01579
1/3/11,16,24.27681,1729.34438,1753.62119
1/3/11,17,28.19755,2005.07881,2033.27636
1/3/11,18,34.46731,2416.17278,2450.64009
1/3/11,19,36.68102,2567.19708,2603.8781
1/3/11,20,36.69739,2587.68282,2624.38021
1/3/11,21,36.20061,2545.35607,2581.55668
1/3/11,22,34.49996,2439.31629,2473.81625
1/3/11,23,31.02141,2206.4876,2237.50901
1/3/11,24,27.11301,1948.27475,1975.38776
1/4/11,1,26.14356,1756.42873,1782.57229
1/4/11,2,24.31749,1647.16209,1671.47958
1/4/11,3,23.64078,1610.6849,1634.32568
1/4/11,4,23.38582,1592.85926,1616.24508
1/4/11,5,23.77441,1627.29867,1651.07308
1/4/11,6,25.42864,1750.41856,1775.8472
1/4/11,7,29.27211,2004.52536,2033.79747
1/4/11,8,30.45104,2094.69421,2125.14525
1/4/11,9,27.93973,1907.88989,1935.82962
1/4/11,10,25.93615,1760.2152,1786.15135
1/4/11,11,25.46464,1716.72003,1742.18467
1/4/11,12,25.42982,1706.40412,1731.83394
1/4/11,13,24.90421,1658.61517,1683.51938
1/4/11,14,24.35877,1620.3581,1644.71687
1/4/11,15,24.1253,1604.29337,1628.41867
1/4/11,16,24.96539,1654.85329,1679.81868
1/4/11,17,29.57518,1958.57726,1988.15244
1/4/11,18,35.65123,2328.80613,2364.45736
1/4/11,19,38.07607,2487.25773,2525.3338
1/4/11,20,38.07807,2498.43869,2536.51676
1/4/11,21,37.5533,2451.01988,2488.57318
1/4/11,22,35.57027,2334.56338,2370.13365
1/4/11,23,32.01531,2130.36251,2162.37782
1/4/11,24,27.86202,1875.59878,1903.4608
1/5/11,1,28.00386,1677.79711,1705.80097
1/5/11,2,26.1045,1563.05977,1589.16427
1/5/11,3,25.03782,1508.27017,1533.30799
1/5/11,4,24.75565,1488.3417,1513.09735
1/5/11,5,25.26045,1528.10143,1553.36188
1/5/11,6,26.97637,1633.00292,1659.97929
1/5/11,7,31.61075,1909.84021,1941.45096
1/5/11,8,33.05655,2011.4272,2044.48375
1/5/11,9,30.55078,1847.17279,1877.72357
1/5/11,10,28.58292,1721.92522,1750.50814
1/5/11,11,27.70058,1661.14668,1688.84726
1/5/11,12,27.52463,1641.92664,1669.45127
1/5/11,13,27.31378,1622.7585,1650.07228
1/5/11,14,27.07003,1605.943,1633.01303
1/5/11,15,27.36989,1622.28491,1649.6548
1/5/11,16,29.48116,1743.52035,1773.00151
1/5/11,17,33.87609,1991.65958,2025.53567
1/5/11,18,41.01661,2386.48764,2427.50425
1/5/11,19,43.58643,2533.24731,2576.83374
1/5/11,20,43.57291,2538.33038,2581.90329
1/5/11,21,42.84293,2496.47606,2539.31899
1/5/11,22,40.84956,2393.53889,2434.38845
1/5/11,23,37.09771,2198.93,2236.02771
1/5/11,24,32.44194,1943.20073,1975.64267
1/6/11,1,31.66448,1772.39004,1804.05452
1/6/11,2,30.16216,1692.80751,1722.96967
1/6/11,3,29.39294,1652.51123,1681.90417
1/6/11,4,28.91161,1629.16433,1658.07594
1/6/11,5,29.39776,1666.41716,1695.81492
1/6/11,6,31.53775,1788.92204,1820.45979
1/6/11,7,36.2883,2048.2987,2084.587
1/6/11,8,37.8806,2138.54241,2176.42301
1/6/11,9,34.85039,1958.58063,1993.43102
1/6/11,10,33.13596,1853.45011,1886.58607
1/6/11,11,31.11229,1728.06702,1759.17931
1/6/11,12,30.65666,1695.92758,1726.58424
1/6/11,13,30.23734,1662.38405,1692.62139
1/6/11,14,30.00577,1651.75369,1681.75946
1/6/11,15,30.10908,1653.17717,1683.28625
1/6/11,16,31.91467,1750.09219,1782.00686
1/6/11,17,36.56022,1989.87934,2026.43956
1/6/11,18,44.96684,2426.68118,2471.64802
1/6/11,19,47.73729,2575.33252,2623.06981
1/6/11,20,47.88618,2588.13702,2636.0232
1/6/11,21,47.11433,2543.90822,2591.02255
1/6/11,22,44.50765,2416.04543,2460.55308
1/6/11,23,40.35076,2198.46309,2238.81385
1/6/11,24,35.23369,1936.39545,1971.62914
1/7/11,1,33.69541,1720.07553,1753.77094
1/7/11,2,31.29785,1606.03922,1637.33707
1/7/11,3,30.24642,1560.12171,1590.36813
1/7/11,4,29.70754,1533.4752,1563.18274
1/7/11,5,30.13251,1563.5986,1593.73111
1/7/11,6,32.26607,1674.53032,1706.79639
1/7/11,7,37.14037,1934.31904,1971.45941
1/7/11,8,39.13712,2037.36365,2076.50077
1/7/11,9,36.64265,1900.34147,1936.98412
1/7/11,10,35.51746,1834.11605,1869.63351
1/7/11,11,34.91694,1797.65673,1832.57367
1/7/11,12,34.54042,1769.1745,1803.71492
1/7/11,13,34.14216,1742.07783,1776.21999
1/7/11,14,33.96918,1731.51519,1765.48437
1/7/11,15,34.16667,1738.32895,1772.49562
1/7/11,16,35.74351,1817.64329,1853.3868
1/7/11,17,40.92021,2065.65471,2106.57492
1/7/11,18,49.013,2453.5954,2502.6084
1/7/11,19,51.39335,2567.56424,2618.95759
1/7/11,20,50.956,2543.86843,2594.82443
1/7/11,21,49.89911,2502.14482,2552.04393
1/7/11,22,48.56412,2442.74712,2491.31124
1/7/11,23,44.90498,2277.45127,2322.35625
1/7/11,24,40.77899,2091.07128,2131.85027
1/8/11,1,37.05574,1900.01316,1937.0689
1/8/11,2,34.3024,1778.39584,1812.69824
1/8/11,3,33.37957,1740.79359,1774.17316
1/8/11,4,32.74771,1707.17322,1739.92093
1/8/11,5,32.54478,1709.08648,1741.63126
1/8/11,6,33.11398,1734.7731,1767.88708
1/8/11,7,34.00327,1788.60398,1822.60725
1/8/11,8,37.03135,1941.67231,1978.70366
1/8/11,9,40.1757,2099.49688,2139.67258
1/8/11,10,42.55178,2207.9587,2250.51048
1/8/11,11,44.33742,2284.63647,2328.97389
1/8/11,12,44.79212,2289.65885,2334.45097
1/8/11,13,45.40454,2307.53493,2352.93947
1/8/11,14,44.5884,2249.82235,2294.41075
1/8/11,15,44.48958,2238.68575,2283.17533
1/8/11,16,44.46936,2242.25919,2286.72855
1/8/11,17,47.1861,2372.6948,2419.8809
1/8/11,18,51.90576,2599.08371,2650.98947
1/8/11,19,54.9182,2745.09229,2800.01049
1/8/11,20,53.84345,2696.32194,2750.16539
1/8/11,21,52.47846,2637.52436,2690.00282
1/8/11,22,50.60494,2553.39654,2604.00148
1/8/11,23,46.70989,2363.49511,2410.205
1/8/11,24,42.17077,2153.65572,2195.82649
1/9/11,1,39.36114,2024.53794,2063.89908
1/9/11,2,36.23677,1883.90937,1920.14614
1/9/11,3,34.917,1826.17753,1861.09453
1/9/11,4,34.16587,1785.54852,1819.71439
1/9/11,5,34.14663,1800.99447,1835.1411
1/9/11,6,34.60704,1825.55695,1860.16399
1/9/11,7,35.7857,1890.68807,1926.47377
1/9/11,8,38.27628,2014.40355,2052.67983
1/9/11,9,41.09311,2152.30099,2193.3941
1/9/11,10,42.80249,2219.55134,2262.35383
1/9/11,11,43.3394,2226.21865,2269.55805
1/9/11,12,43.2808,2206.02356,2249.30436
1/9/11,13,44.00244,2229.96202,2273.96446
1/9/11,14,44.46138,2236.62654,2281.08792
1/9/11,15,44.46176,2230.18546,2274.64722
1/9/11,16,44.91473,2257.87637,2302.7911
1/9/11,17,48.25005,2419.81385,2468.0639
1/9/11,18,53.93405,2690.51371,2744.44776
1/9/11,19,55.81294,2778.5022,2834.31514
1/9/11,20,55.05264,2744.5548,2799.60744
1/9/11,21,54.37251,2716.30242,2770.67493
1/9/11,22,51.15913,2566.05339,2617.21252
1/9/11,23,46.09768,2324.58903,2370.68671
1/9/11,24,40.49267,2059.88364,2100.37631
1/10/11,1,38.45792,1849.04406,1887.50198
1/10/11,2,36.21803,1753.92626,1790.14429
1/10/11,3,35.37507,1718.82476,1754.19983
1/10/11,4,34.78847,1718.68025,1753.46872
1/10/11,5,35.58232,1765.06965,1800.65197
1/10/11,6,38.27884,1911.63695,1949.91579
1/10/11,7,44.01357,2171.75627,2215.76984
1/10/11,8,46.17539,2272.02905,2318.20444
1/10/11,9,42.77326,2092.72382,2135.49708
1/10/11,10,39.72696,1929.11623,1968.84319
1/10/11,11,38.71091,1867.2249,1905.93581
1/10/11,12,39.17854,1879.20447,1918.38301
1/10/11,13,39.70364,1894.05015,1933.75379
1/10/11,14,39.22497,1867.298,1906.52297
1/10/11,15,39.29909,1864.44105,1903.74014
1/10/11,16,41.48511,1964.46367,2005.94878
1/10/11,17,47.10219,2211.94997,2259.05216
1/10/11,18,55.82902,2601.93658,2657.7656
1/10/11,19,57.54439,2671.29287,2728.83726
1/10/11,20,57.63485,2677.39402,2735.02887
1/10/11,21,56.25451,2637.91013,2694.16464
1/10/11,22,53.58372,2524.52502,2578.10874
1/10/11,23,48.71613,2304.93721,2353.65334
1/10/11,24,42.95292,2052.51751,2095.47043
1/11/11,1,42.47617,1873.81409,1916.29026
1/11/11,2,40.04155,1773.04925,1813.0908
1/11/11,3,39.19116,1744.89755,1784.08871
1/11/11,4,38.95258,1741.159,1780.11158
1/11/11,5,39.76726,1789.74728,1829.51454
1/11/11,6,42.66771,1929.91101,1972.57872
1/11/11,7,48.86095,2195.21316,2244.07411
1/11/11,8,50.59197,2264.01342,2314.60539
1/11/11,9,47.50531,2116.15714,2163.66245
1/11/11,10,44.79922,1982.18183,2026.98105
1/11/11,11,43.88133,1934.81005,1978.69138
1/11/11,12,43.57729,1908.67345,1952.25074
1/11/11,13,43.23726,1883.77504,1927.0123
1/11/11,14,43.13653,1875.58627,1918.7228
1/11/11,15,43.91485,1903.33111,1947.24596
1/11/11,16,45.68916,1976.82676,2022.51592
1/11/11,17,51.34166,2202.89313,2254.23479
1/11/11,18,59.60207,2536.1366,2595.73867
1/11/11,19,62.37409,2639.54337,2701.91746
1/11/11,20,62.26808,2640.62,2702.88808
1/11/11,21,60.09817,2558.65471,2618.75288
1/11/11,22,57.44082,2452.76464,2510.20546
1/11/11,23,51.95148,2225.68266,2277.63414
1/11/11,24,45.7338,1984.3007,2030.0345
1/12/11,1,43.64685,1797.36999,1841.01684
1/12/11,2,41.00621,1699.04445,1740.05066
1/12/11,3,39.69968,1653.60378,1693.30346
1/12/11,4,39.09728,1658.46813,1697.56541
1/12/11,5,39.76186,1684.92659,1724.68845
1/12/11,6,42.30166,1805.33599,1847.63765
1/12/11,7,45.89826,1951.89206,1997.79032
1/12/11,8,48.01765,2027.40272,2075.42037
1/12/11,9,46.83322,1965.64832,2012.48154
1/12/11,10,45.21339,1885.5932,1930.80659
1/12/11,11,44.39831,1842.18666,1886.58497
1/12/11,12,45.16736,1863.40255,1908.56991
1/12/11,13,45.98736,1887.3348,1933.32216
1/12/11,14,47.51743,1950.6689,1998.18633
1/12/11,15,48.61587,1989.31237,2037.92824
1/12/11,16,51.48013,2106.13947,2157.6196
1/12/11,17,57.61227,2336.36724,2393.97951
1/12/11,18,68.17681,2739.56447,2807.74128
1/12/11,19,71.83086,2876.6844,2948.51526
1/12/11,20,71.08092,2849.92489,2921.00581
1/12/11,21,66.76789,2692.75912,2759.52701
1/12/11,22,62.16044,2517.2309,2579.39134
1/12/11,23,56.25474,2283.9476,2340.20234
1/12/11,24,49.83828,2050.70072,2100.539
1/13/11,1,48.18716,1864.51182,1912.69898
1/13/11,2,45.56533,1774.41022,1819.97555
1/13/11,3,44.11131,1719.55329,1763.6646
1/13/11,4,43.74944,1721.54004,1765.28948
1/13/11,5,44.44925,1759.00769,1803.45694
1/13/11,6,47.72012,1898.34252,1946.06264
1/13/11,7,54.19013,2146.09933,2200.28946
1/13/11,8,56.2772,2220.02851,2276.30571
1/13/11,9,52.01185,2045.4071,2097.41895
1/13/11,10,49.00375,1910.82851,1959.83226
1/13/11,11,48.18091,1870.94469,1919.1256
1/13/11,12,48.43246,1869.81463,1918.24709
1/13/11,13,48.90265,1877.5573,1926.45995
1/13/11,14,49.12796,1885.5279,1934.65586
1/13/11,15,50.55161,1933.40219,1983.9538
1/13/11,16,51.45191,1968.8201,2020.27201
1/13/11,17,55.96099,2123.76228,2179.72327
1/13/11,18,67.35755,2536.06102,2603.41857
1/13/11,19,71.35523,2674.31265,2745.66788
1/13/11,20,71.54008,2685.78461,2757.32469
1/13/11,21,70.67837,2680.66034,2751.33871
1/13/11,22,67.55467,2573.02993,2640.5846
1/13/11,23,62.49754,2393.2917,2455.78924
1/13/11,24,54.92491,2131.31957,2186.24448
1/14/11,1,54.57405,2002.23595,2056.81
1/14/11,2,51.72585,1912.09132,1963.81717
1/14/11,3,50.23621,1883.38845,1933.62466
1/14/11,4,50.42593,1905.84357,1956.2695
1/14/11,5,50.99091,1909.92447,1960.91538
1/14/11,6,54.01308,2019.63856,2073.65164
1/14/11,7,60.26942,2247.15824,2307.42766
1/14/11,8,63.54716,2350.68054,2414.2277
1/14/11,9,59.04237,2171.56741,2230.60978
1/14/11,10,54.18044,1971.27927,2025.45971
1/14/11,11,51.80076,1872.34512,1924.14588
1/14/11,12,51.7463,1857.75394,1909.50024
1/14/11,13,52.03829,1856.00486,1908.04315
1/14/11,14,52.63267,1876.86613,1929.4988
1/14/11,15,53.82691,1915.06962,1968.89653
1/14/11,16,56.81187,2019.74511,2076.55698
1/14/11,17,63.97814,2254.94258,2318.92072
1/14/11,18,74.72644,2612.28172,2687.00816
1/14/11,19,74.04063,2580.60548,2654.64611
1/14/11,20,72.96274,2562.12566,2635.0884
1/14/11,21,71.6471,2532.44379,2604.09089
1/14/11,22,69.9457,2483.07124,2553.01694
1/14/11,23,65.77437,2349.22404,2414.99841
1/14/11,24,59.13511,2142.39126,2201.52637
1/15/11,1,56.14085,2025.90755,2082.0484
1/15/11,2,52.06489,1905.13203,1957.19692
1/15/11,3,50.60575,1864.7793,1915.38505
1/15/11,4,49.87615,1838.92783,1888.80398
1/15/11,5,49.60313,1832.38046,1881.98359
1/15/11,6,49.17049,1825.94162,1875.11211
1/15/11,7,51.21903,1899.92217,1951.1412
1/15/11,8,55.0234,2022.21805,2077.24145
1/15/11,9,59.34183,2165.09626,2224.43809
1/15/11,10,60.78964,2193.58179,2254.37143
1/15/11,11,60.71433,2163.00136,2223.71569
1/15/11,12,58.73383,2073.57728,2132.31111
1/15/11,13,58.25518,2042.32481,2100.57999
1/15/11,14,57.1486,1993.4719,2050.6205
1/15/11,15,57.69621,2007.16684,2064.86305
1/15/11,16,58.95558,2053.4463,2112.40188
1/15/11,17,63.04082,2187.22531,2250.26613
1/15/11,18,68.82822,2376.18517,2445.01339
1/15/11,19,70.07861,2409.61047,2479.68908
1/15/11,20,68.49109,2355.5304,2424.02149
1/15/11,21,65.86326,2264.20763,2330.07089
1/15/11,22,63.46498,2193.58646,2257.05144
1/15/11,23,58.51417,2038.38948,2096.90365
1/15/11,24,52.8186,1853.68045,1906.49905
1/16/11,1,48.80098,1723.42587,1772.22685
1/16/11,2,45.22173,1613.53657,1658.7583
1/16/11,3,42.81221,1533.28659,1576.0988
1/16/11,4,41.83519,1490.81213,1532.64732
1/16/11,5,41.58423,1494.13056,1535.71479
1/16/11,6,42.97342,1553.21282,1596.18624
1/16/11,7,45.17684,1642.95054,1688.12738
1/16/11,8,48.57798,1761.00988,1809.58786
1/16/11,9,53.55461,1938.18798,1991.74259
1/16/11,10,55.43133,1985.76239,2041.19372
1/16/11,11,56.08771,1987.18051,2043.26822
1/16/11,12,56.25141,1981.92649,2038.1779
1/16/11,13,56.56635,1981.3815,2037.94785
1/16/11,14,56.88896,1980.67609,2037.56505
1/16/11,15,56.96541,1979.88619,2036.8516
1/16/11,16,57.91743,2017.27946,2075.19689
1/16/11,17,62.14196,2162.32803,2224.46999
1/16/11,18,71.14127,2464.89482,2536.03609
1/16/11,19,74.34592,2569.00118,2643.3471
1/16/11,20,73.45569,2541.29725,2614.75294
1/16/11,21,72.08062,2498.41995,2570.50057
1/16/11,22,69.05488,2403.9941,2473.04898
1/16/11,23,62.97807,2203.4357,2266.41377
1/16/11,24,56.41666,1996.51634,2052.933
1/17/11,1,51.56893,1829.21129,1880.78022
1/17/11,2,47.93467,1719.87955,1767.81422
1/17/11,3,46.1272,1663.39863,1709.52583
1/17/11,4,45.76173,1645.40872,1691.17045
1/17/11,5,46.14711,1673.75401,1719.90112
1/17/11,6,48.72302,1771.26293,1819.98595
1/17/11,7,53.03438,1939.26131,1992.29569
1/17/11,8,58.28083,2124.78721,2183.06804
1/17/11,9,62.71281,2280.71879,2343.4316
1/17/11,10,64.97139,2344.7122,2409.68359
1/17/11,11,66.65676,2384.53354,2451.1903
1/17/11,12,67.98953,2415.01073,2483.00026
1/17/11,13,69.05343,2440.41245,2509.46588
1/17/11,14,69.76874,2449.89381,2519.66255
1/17/11,15,70.68826,2475.3728,2546.06106
1/17/11,16,71.43638,2510.20732,2581.6437
1/17/11,17,76.43,2674.44813,2750.87813
1/17/11,18,81.1469,2824.17483,2905.32173
1/17/11,19,82.44288,2860.4131,2942.85598
1/17/11,20,80.84726,2806.44741,2887.29467
1/17/11,21,78.39892,2722.76379,2801.16271
1/17/11,22,72.9673,2544.92671,2617.89401
1/17/11,23,66.08155,2313.92196,2380.00351
1/17/11,24,58.40126,2056.33556,2114.73682
1/18/11,1,55.52733,1819.4386,1874.96593
1/18/11,2,52.04865,1714.15303,1766.20168
1/18/11,3,50.26876,1660.87257,1711.14133
1/18/11,4,49.25143,1630.57384,1679.82527
1/18/11,5,49.68748,1653.77928,1703.46676
1/18/11,6,52.28585,1744.32576,1796.61161
1/18/11,7,57.24721,1898.8072,1956.05441
1/18/11,8,60.24151,2003.94604,2064.18755
1/18/11,9,58.95245,1956.59771,2015.55016
1/18/11,10,58.19009,1927.78991,1985.98
1/18/11,11,57.79875,1907.78547,1965.58422
1/18/11,12,58.63951,1928.60925,1987.24876
1/18/11,13,58.78184,1926.90757,1985.68941
1/18/11,14,56.97552,1862.80196,1919.77748
1/18/11,15,58.03826,1896.61399,1954.65225
1/18/11,16,60.28431,1965.47497,2025.75928
1/18/11,17,64.97978,2101.85454,2166.83432
1/18/11,18,75.52797,2414.81044,2490.33841
1/18/11,19,78.76553,2504.8961,2583.66163
1/18/11,20,77.45096,2472.17329,2549.62425
1/18/11,21,75.22655,2395.35329,2470.57984
1/18/11,22,71.34683,2284.25847,2355.6053
1/18/11,23,64.24283,2058.97596,2123.21879
1/18/11,24,56.60578,1826.59852,1883.2043
1/19/11,1,53.60852,1630.16015,1683.76867
1/19/11,2,49.73048,1514.44892,1564.1794
1/19/11,3,47.742,1466.87971,1514.62171
1/19/11,4,47.18386,1453.95102,1501.13488
1/19/11,5,47.81727,1479.5907,1527.40797
1/19/11,6,51.65326,1602.09232,1653.74558
1/19/11,7,59.50934,1836.79633,1896.30567
1/19/11,8,62.91677,1948.99621,2011.91298
1/19/11,9,57.20092,1770.4858,1827.68672
1/19/11,10,54.11986,1671.68229,1725.80215
1/19/11,11,51.77416,1588.35381,1640.12797
1/19/11,12,51.33689,1559.6182,1610.95509
1/19/11,13,53.35955,1615.07123,1668.43078
1/19/11,14,53.47662,1619.01236,1672.48898
1/19/11,15,54.41622,1646.87491,1701.29113
1/19/11,16,57.94865,1745.34912,1803.29777
1/19/11,17,63.18993,1892.60612,1955.79605
1/19/11,18,72.41086,2138.78441,2211.19527
1/19/11,19,77.05837,2270.50925,2347.56762
1/19/11,20,76.78868,2274.44789,2351.23657
1/19/11,21,75.45213,2223.86965,2299.32178
1/19/11,22,71.79147,2123.05959,2194.85106
1/19/11,23,65.07488,1932.92631,1998.00119
1/19/11,24,57.12005,1700.93832,1758.05837
1/20/11,1,54.74644,1515.31883,1570.06527
1/20/11,2,51.26558,1423.66982,1474.9354
1/20/11,3,49.415,1382.95543,1432.37043
1/20/11,4,49.29584,1388.11638,1437.41222
1/20/11,5,50.20284,1421.69196,1471.8948
1/20/11,6,54.93804,1559.33027,1614.26831
1/20/11,7,64.36268,1825.26585,1889.62853
1/20/11,8,67.44012,1920.05151,1987.49163
1/20/11,9,61.55509,1747.94584,1809.50093
1/20/11,10,58.38471,1654.0887,1712.47341
1/20/11,11,56.14996,1583.56786,1639.71782
1/20/11,12,56.21134,1577.18854,1633.39988
1/20/11,13,55.71333,1558.53146,1614.24479
1/20/11,14,55.32814,1545.92612,1601.25426
1/20/11,15,56.15291,1565.69099,1621.8439
1/20/11,16,60.78536,1690.44987,1751.23523
1/20/11,17,69.61781,1924.62288,1994.24069
1/20/11,18,82.94545,2261.14317,2344.08862
1/20/11,19,87.6133,2382.99594,2470.60924
1/20/11,20,86.22644,2353.6048,2439.83124
1/20/11,21,84.89996,2306.08873,2390.98869
1/20/11,22,80.81327,2203.23701,2284.05028
1/20/11,23,73.01393,2002.24841,2075.26234
1/20/11,24,65.24827,1797.9759,1863.22417
1/21/11,1,62.11821,1603.58398,1665.70219
1/21/11,2,58.46941,1513.57929,1572.0487
1/21/11,3,56.38194,1473.29491,1529.67685
1/21/11,4,55.92097,1465.91193,1521.8329
1/21/11,5,56.71107,1490.48534,1547.19641
1/21/11,6,60.2189,1581.54073,1641.75963
1/21/11,7,68.25583,1795.83664,1864.09247
1/21/11,8,73.75215,1957.50951,2031.26166
1/21/11,9,70.11548,1858.72744,1928.84292
1/21/11,10,66.48756,1758.25379,1824.74135
1/21/11,11,63.79491,1677.39393,1741.18884
1/21/11,12,63.72197,1665.72429,1729.44626
1/21/11,13,64.84086,1691.95984,1756.8007
1/21/11,14,65.53061,1711.71652,1777.24713
1/21/11,15,66.14124,1726.37457,1792.51581
1/21/11,16,70.61795,1845.22089,1915.83884
1/21/11,17,79.21355,2056.82547,2136.03902
1/21/11,18,95.22307,2455.0443,2550.26737
1/21/11,19,100.86227,2592.36179,2693.22406
1/21/11,20,100.68615,2591.93359,2692.61974
1/21/11,21,98.44541,2544.63215,2643.07756
1/21/11,22,95.52317,2479.6133,2575.13647
1/21/11,23,89.4312,2332.1468,2421.578
1/21/11,24,81.1703,2148.41892,2229.58922
1/22/11,1,76.22875,2021.29289,2097.52164
1/22/11,2,71.4882,1923.07404,1994.56224
1/22/11,3,70.03614,1896.12369,1966.15983
1/22/11,4,69.56592,1885.91267,1955.47859
1/22/11,5,70.62814,1930.18902,2000.81716
1/22/11,6,70.33282,1938.32758,2008.6604
1/22/11,7,75.26638,2074.83874,2150.10512
1/22/11,8,81.04081,2225.26346,2306.30427
1/22/11,9,87.10512,2366.22237,2453.32749
1/22/11,10,89.94925,2420.16757,2510.11682
1/22/11,11,91.54594,2444.07542,2535.62136
1/22/11,12,91.09261,2402.43478,2493.52739
1/22/11,13,90.85353,2382.11703,2472.97056
1/22/11,14,88.4738,2301.64855,2390.12235
1/22/11,15,86.76122,2251.17825,2337.93947
1/22/11,16,86.32753,2251.95612,2338.28365
1/22/11,17,89.61501,2327.35202,2416.96703
1/22/11,18,99.0279,2559.85037,2658.87827
